x-axis,1,2
second,Volt,Volt
-5.020000E-03,,
-5.015000E-03,+417.336679E-03,+353.015072E-03
-5.010000E-03,+403.266327E-03,+353.768840E-03
-5.005000E-03,+418.090448E-03,+345.728640E-03
-5.000000E-03,+407.286428E-03,+345.728640E-03
-4.995000E-03,+402.763815E-03,+345.728640E-03
-4.990000E-03,+402.010046E-03,+337.688439E-03
-4.985000E-03,+397.236177E-03,+345.728640E-03
-4.980000E-03,+402.010046E-03,+342.964820E-03
-4.975000E-03,+402.010046E-03,+337.688439E-03
-4.970000E-03,+400.753765E-03,+344.472358E-03
-4.965000E-03,+393.969845E-03,+337.688439E-03
-4.960000E-03,+396.733664E-03,+334.924620E-03
-4.955000E-03,+400.502508E-03,+337.688439E-03
-4.950000E-03,+393.969845E-03,+330.904519E-03
-4.945000E-03,+385.929644E-03,+329.648238E-03
-4.940000E-03,+391.206026E-03,+337.688439E-03
-4.935000E-03,+386.683413E-03,+329.648238E-03
-4.930000E-03,+385.929644E-03,+329.648238E-03
-4.925000E-03,+390.703513E-03,+337.688439E-03
-4.920000E-03,+383.165825E-03,+321.608037E-03
-4.915000E-03,+377.889443E-03,+322.361806E-03
-4.910000E-03,+384.673363E-03,+328.391956E-03
-4.905000E-03,+377.889443E-03,+326.381906E-03
-4.900000E-03,+377.889443E-03,+321.608037E-03
-4.895000E-03,+377.889443E-03,+321.608037E-03
-4.890000E-03,+377.889443E-03,+322.864318E-03
-4.885000E-03,+369.849242E-03,+321.608037E-03
-4.880000E-03,+367.085423E-03,+321.608037E-03
-4.875000E-03,+369.849242E-03,+320.854268E-03
-4.870000E-03,+371.105524E-03,+313.567836E-03
-4.865000E-03,+369.849242E-03,+318.341705E-03
-4.860000E-03,+361.809041E-03,+313.567836E-03
-4.855000E-03,+362.562810E-03,+306.281404E-03
-4.850000E-03,+363.065323E-03,+306.783916E-03
-4.845000E-03,+357.035172E-03,+313.567836E-03
-4.840000E-03,+356.532659E-03,+305.527635E-03
-4.835000E-03,+353.768840E-03,+312.814067E-03
-4.830000E-03,+367.336679E-03,+312.311554E-03
-4.825000E-03,+357.035172E-03,+305.527635E-03
-4.820000E-03,+353.768840E-03,+303.015072E-03
-4.815000E-03,+353.015072E-03,+305.527635E-03
-4.810000E-03,+352.512559E-03,+304.271354E-03
-4.805000E-03,+350.502509E-03,+302.261303E-03
-4.800000E-03,+348.492459E-03,+300.251253E-03
-4.795000E-03,+345.728640E-03,+298.241203E-03
-4.790000E-03,+338.944720E-03,+290.703514E-03
