x-axis,1,2
second,Volt,Volt
-5.000000E-03,+402.010046E-03,+7.344723657E+00
-4.995000E-03,+408.040197E-03,+7.228140742E+00
-4.990000E-03,+397.989945E-03,+7.286432199E+00
-4.985000E-03,+395.979895E-03,+7.228140742E+00
-4.980000E-03,+393.969845E-03,+7.111557826E+00
-4.975000E-03,+393.969845E-03,+7.111557826E+00
-4.970000E-03,+385.929644E-03,+7.053266369E+00
-4.965000E-03,+387.939694E-03,+7.140703555E+00
-4.960000E-03,+385.929644E-03,+7.228140742E+00
-4.955000E-03,+385.929644E-03,+7.024120640E+00
-4.950000E-03,+385.929644E-03,+7.111557826E+00
-4.945000E-03,+385.929644E-03,+6.994974911E+00
-4.940000E-03,+385.929644E-03,+6.994974911E+00
-4.935000E-03,+383.919594E-03,+6.965829182E+00
-4.930000E-03,+377.889443E-03,+6.878391996E+00
-4.925000E-03,+379.899493E-03,+6.878391996E+00
-4.920000E-03,+377.889443E-03,+6.878391996E+00
-4.915000E-03,+383.919594E-03,+6.761809081E+00
-4.910000E-03,+369.849242E-03,+6.878391996E+00
-4.905000E-03,+371.859292E-03,+6.790954810E+00
-4.900000E-03,+369.849242E-03,+6.761809081E+00
-4.895000E-03,+375.879393E-03,+6.645226166E+00
-4.890000E-03,+369.849242E-03,+6.645226166E+00
-4.885000E-03,+369.849242E-03,+6.645226166E+00
-4.880000E-03,+369.849242E-03,+6.645226166E+00
-4.875000E-03,+361.809041E-03,+6.441206064E+00
-4.870000E-03,+373.869343E-03,+6.586934708E+00
-4.865000E-03,+369.849242E-03,+6.528643250E+00
-4.860000E-03,+361.809041E-03,+6.528643250E+00
-4.855000E-03,+361.809041E-03,+6.499497522E+00
-4.850000E-03,+361.809041E-03,+6.470351793E+00
-4.845000E-03,+359.798991E-03,+6.324623149E+00
-4.840000E-03,+353.768840E-03,+6.412060335E+00
-4.835000E-03,+353.768840E-03,+6.295477420E+00
-4.830000E-03,+353.768840E-03,+6.295477420E+00
-4.825000E-03,+353.768840E-03,+6.295477420E+00
-4.820000E-03,+353.768840E-03,+6.295477420E+00
-4.815000E-03,+351.758790E-03,+6.266331691E+00
-4.810000E-03,+345.728640E-03,+6.237185963E+00
-4.805000E-03,+345.728640E-03,+6.178894505E+00
-4.800000E-03,+345.728640E-03,+6.178894505E+00
-4.795000E-03,+343.718589E-03,+6.091457319E+00
-4.790000E-03,+341.708539E-03,+6.178894505E+00
-4.785000E-03,+337.688439E-03,+6.062311590E+00
-4.780000E-03,+337.688439E-03,+6.062311590E+00
